Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0309838	1089.691	73.258	74.635	1605.999	120.896	75.27
FBtr0075152	1566.394	528.222	559	1830.408	538.725	587
FBtr0300092	0.052	0	0.112	0.133	0.072	0.083
FBtr0073892	0	0	0	0	0	0
FBtr0343143	17.946	1	0	8.009	0	1
FBtr0332630	242.968	55.138	6.705	190.989	50.936	26.867
FBtr0332631	2367.81	462.181	508.056	1641.568	386.138	470.166
FBtr0332632	1988.565	489.628	530.602	1957.219	655.522	476.849
FBtr0301268	16	6	5	21	6	4
FBtr0085909	18	5	6	17	5	2
FBtr0080763	1141	428	514	936	298	330
FBtr0086733	596	243	332	607	216	247
FBtr0087262	2000	933	1143	1886	645	852
FBtr0303232	86	39	36	42	5	17
FBtr0344155	2886.089	524.675	603.463	2279.323	362.046	332.254
FBtr0070316	1383.873	1148.182	1272.641	1938.458	1280.487	1171.712
FBtr0344279	6	1	5	13.227	3	4
FBtr0076133	13.002	2	10	7.004	0	3
FBtr0082259	2183.114	965.561	1096	1982.473	849.595	920
FBtr0079708	492.413	158.469	207	1153.771	377.292	462.425
FBtr0330181	0.458	0.538	0.513	0.458	0.525	3.888
FBtr0074894	1231.542	394.462	508.487	1371.542	327.475	452.112
FBtr0082726	196.589	69.256	83.256	62.819	58.954	50.392
FBtr0331429	61.256	34.187	52.191	19.836	29.595	43.186
FBtr0331428	282.753	167.525	116.333	385.817	113.451	67.873
FBtr0082727	51.861	50.912	63.144	22.92	49.063	53.411
FBtr0301219	140.541	64.119	113.075	398.607	88.938	151.138
FBtr0088166	0	0	0	1	0	1
FBtr0310646	165.087	51.488	27.839	122.165	21.957	31.495
FBtr0073730	5380.93	1747.512	2009.161	5541.835	1488.043	1753.505
FBtr0079724	257.346	33.564	46.682	54.062	34.924	12.688
FBtr0346454	26.599	11.334	21.969	5.599	8.546	11.405
FBtr0100541	48203.761	20763.102	26363.349	65829.888	18376.53	25116.907
FBtr0343865	11.437	2.325	0.924	2.306	0	1.29
FBtr0079324	0.975	1.273	1.076	5.694	0	1.71
FBtr0079598	1092.748	396.21	436	1100.232	341.441	404.211
FBtr0081220	34.059	4.485	14.591	15.276	8.291	4.474
FBtr0300823	18.123	8.073	5.846	35.691	13.637	7.458
FBtr0081221	162.911	176.957	191.559	356.25	165.572	233.815
FBtr0310645	155.744	24.022	60.593	99.976	67.329	20.332
FBtr0081219	14.26	5.463	4.412	24.807	10.171	4.921
FBtr0075314	549	140	169	506	126	194
FBtr0070136	324.046	68.037	99.843	380.74	168.066	39.04
FBtr0070137	78.32	72.291	17.564	76.828	17.517	38.967
FBtr0070135	352.902	179.673	239.593	272.616	52.576	128.993
FBtr0076688	1478.694	397.73	417.3	1404.544	394.378	477.489
FBtr0346546	30.625	18.8	18.7	19.258	29.396	18.991
FBtr0302935	778.16	207.596	353.09	785.907	210.363	278.382
FBtr0082329	253.84	228.404	160.91	312.093	175.637	103.618
FBtr0344017	119.811	23.007	26.445	82.291	24.06	27.433
FBtr0091678	1396.874	379.075	445.815	1122.739	341.179	280.446
FBtr0344016	92.956	26.154	18.771	126.556	43.919	24.289
FBtr0342985	632.22	225.663	169.303	618.871	232.515	234.828
FBtr0071815	2329.385	543.213	603.193	1808.724	628.01	579.374
FBtr0071816	174.011	193.132	160.99	280.23	145.014	166.355
FBtr0071813	18218.512	6316.383	7514.38	25751.315	8014.881	8490.42
FBtr0342986	513.463	552.092	345.529	556.708	595.486	1011.815
FBtr0071814	989.735	196.502	173.567	2976.84	213.073	234.108
FBtr0083049	772.88	264	292	769.236	212	232
FBtr0079593	41.485	2.955	3.285	24.057	9.531	3.495
FBtr0332415	93.315	38.588	39.545	116.164	36.981	39.039
FBtr0345640	1124.369	289.274	194.535	516.356	98.379	241.83
FBtr0077562	3577.603	1473.726	1696.465	4285.644	1526.621	1479.17
FBtr0085387	909.363	380.593	326.648	749.999	248.846	211.206
FBtr0085386	1513.078	494.407	641.352	1095.001	369.154	458.794
FBtr0085614	69.717	23.613	16.379	36.87	11.274	14.507
FBtr0303924	6.897	3.502	2.812	13.92	4.714	5.009
FBtr0303923	32.103	3.498	6.188	17.08	3.286	4.991
FBtr0300811	1294.017	606	666	1244	519.018	520
FBtr0340626	3.32	0	0.668	3.076	1.004	0.668
FBtr0340627	5.492	0	0.665	2.917	0.993	0.665
FBtr0340628	3.314	0	0.667	3.07	1.003	0.667
FBtr0087784	5453.463	2592.13	3141.88	6300.786	2258.263	2870.652
FBtr0332882	126.632	20.459	10.424	103.966	10.43	18.267
FBtr0339391	1645.388	577.716	553.7	465.647	262.308	164.093
FBtr0084095	194.339	67.529	67.997	178.551	53.791	47.701
FBtr0343807	44.599	23.934	21.756	43.408	24.135	27.259
FBtr0343805	375.683	147.886	225.846	264.036	291.158	399.891
FBtr0343806	1543.61	612.651	589.401	1843.835	477.916	317.149
FBtr0086801	13.302	2.356	7.88	33.061	7.404	2.161
FBtr0344145	21.521	0	0.423	19.847	0.135	2.01
FBtr0100454	2.52	1	1.224	1.115	1	0
FBtr0082255	2.644	0.5	0.946	2.096	1.424	0
FBtr0082256	3.404	0.5	0.993	2.516	1.576	0
FBtr0100455	1.203	0	0.415	2.898	0	0.99
FBtr0088783	1701.065	686.638	723	1844.182	574	633.63
FBtr0301333	0.5	0	0	0	0.5	0
FBtr0332689	0.5	0	0	0	0.5	0
FBtr0086107	4313	1907	2215	5753.178	1857	1830
FBtr0072159	11	2	7	17	5	2
FBtr0076218	112.611	45.168	20.148	295.166	83.451	119.722
FBtr0076219	2010.389	915.832	1028.852	1689.834	643.549	715.278
FBtr0113346	15	3	1	5	0	1
FBtr0100083	2	0	0	2	0	0
FBtr0079765	1	0	1	0	0	1
FBtr0071734	1	1	1	1	0	0
FBtr0071191	219.442	67.234	84.853	228.281	69.284	72.688
FBtr0345988	11.558	11.766	21.147	35.91	11.716	26.069
FBtr0071902	67.897	82.639	69.948	41.337	30.374	22.34
FBtr0332909	1101.721	363.361	534.052	702.663	230.626	337.66
FBtr0078892	8179	4326	4879	9835	3490	4517
FBtr0073061	0	1	0	0	0	0
FBtr0081973	5.252	5.493	0.494	5	0.494	4.817
FBtr0333190	0.756	2.507	0.506	0	0.506	0.183
FBtr0072990	648	212	304	620	138	242
FBtr0076205	156.06	28.177	51.773	101.656	15.866	16.88
FBtr0076204	376.94	171.823	183.227	426.316	160.134	175.12
FBtr0081487	722.618	349.306	396.376	974.097	432.27	421.165
FBtr0331678	229.382	26.694	26.624	241.903	26.73	20.835
FBtr0086674	4012	1239	1449	2846	797	1008
FBtr0113686	113.04	37.251	46.487	70.772	30.377	32.418
FBtr0113685	0.96	0.749	0.513	1.228	0.623	0.582
FBtr0072069	65.39	24.041	14.266	38.377	29.692	43.5
FBtr0072067	31.649	24.883	46.843	29.913	43.878	36.197
FBtr0072070	712.738	179.233	241.929	1158.889	213.147	244.148
FBtr0332926	37.261	24.991	21.701	35.344	45.3	27.943
FBtr0072068	124.812	58.991	25.244	134.364	56.999	26.29
FBtr0072066	29.919	32.862	58.395	24.496	47.183	38.16
FBtr0087059	2906.635	1095	1200	3112	1051	1206
FBtr0074966	1161.882	346.111	442.105	1307.885	373.822	443.182
FBtr0333896	454.69	134.889	123.895	432.115	107.178	94.818
FBtr0302288	0	0	0	1	0	0
FBtr0086613	195	76	88	77	30	23
FBtr0091795	10.67	9.691	5.63	18.106	5.139	8.353
FBtr0300891	11.888	5.966	4.452	12.118	4.858	3.538
FBtr0091794	6.561	4.58	3.275	9.229	3.824	2.964
FBtr0091793	6.368	6.185	3.906	13.63	4.876	5.79
FBtr0300892	6.547	4.562	3.272	10.94	4.649	3.253
FBtr0091792	11.992	6.015	4.465	8.989	3.654	3.117
FBtr0301734	270	102	131	286	74	107
FBtr0342889	199.898	68.339	74.079	126.049	39.428	101.564
FBtr0071618	226.102	64.661	78.921	304.951	74.572	62.436
FBtr0344856	12.806	14.489	14.032	20.067	20.057	19.68
FBtr0329838	20.421	22.42	21.303	51.144	45.963	38.056
FBtr0329840	189.154	36.566	27.225	287.313	58.685	58.516
FBtr0332236	16.54	23.136	21.17	27.204	40.283	44.606
FBtr0329844	159.47	81.9	102.162	225.104	121.31	96.435
FBtr0329839	160.486	75.489	62.478	219.836	86.71	100.471
FBtr0329842	19.165	23.173	22.037	36.334	42.179	40.455
FBtr0332237	18.34	21.322	21.593	37.906	43.203	35.032
FBtr0336736	99.133	58.778	41.188	302.82	205.498	155.363
FBtr0329846	13.103	14.869	14.389	20.817	20.802	20.395
FBtr0329845	14.636	16.873	16.259	22.794	25.001	24.406
FBtr0329843	347.572	40.026	29.093	935.891	68.211	67.961
FBtr0082799	7857.18	2268.42	2703.812	7012.348	2502.258	1879.167
FBtr0082797	1608.978	1971.274	2198.855	3601.294	1477.972	1784.515
FBtr0346346	74.95	1381.414	1422.436	127.461	993.065	818.354
FBtr0346347	12111.579	1961.885	2037.823	9492.112	1280.221	1354.936
FBtr0084420	0	0	0	1	0	1
FBtr0074230	2349	820	923	1964	791	747
FBtr0112400	7.524	1.015	6.038	10.923	2.02	5.1
FBtr0331156	9.416	4.021	3.484	31.705	11.461	9.643
FBtr0343982	8.488	4.189	2.639	30.16	5.957	8.489
FBtr0332994	9.81	4.79	2.877	18.094	8.61	5.873
FBtr0070707	842.809	71.589	69.407	811.481	69.937	84.958
FBtr0070704	4.801	12.861	6.095	16.323	5.006	6.304
FBtr0070706	8464.242	3390.183	4238.796	11479.882	2917.348	3394.144
FBtr0307065	5980.976	29.173	31.759	733.283	35.134	21.489
FBtr0300565	146.545	83.942	56.817	181.159	16.77	19.891
FBtr0346714	1172.544	454.913	512.946	149.186	12.752	13.197
FBtr0339597	93.074	24.322	23.986	67.142	14.327	11.012
FBtr0344276	1603.46	58.279	61.956	967.801	36.31	24.421
FBtr0082092	85.708	44.262	36.024	114.501	11.26	10.985
FBtr0344275	113.321	26.016	24.031	90.751	18.852	15.289
FBtr0300564	408.675	47.594	49.769	202.689	25.508	19.813
FBtr0344277	856.762	735.986	978.773	1094.541	1568.251	1733.413
FBtr0305273	0	0	0	0.5	0	0
FBtr0114644	0	0	0	0.5	0	0
FBtr0078384	126.413	30.264	14.458	509.196	34.061	25.37
FBtr0078383	584.603	72.625	83.826	203.554	100.407	94.644
FBtr0305331	829.922	346.111	390.715	603.192	310.532	320.986
FBtr0346513	1.536	0	0.428	6.107	0.889	0.295
FBtr0333152	2.208	1	0.041	0.191	0.247	0.246
FBtr0112510	21.139	1	11.531	25.639	8.864	5.46
FBtr0087297	1397.937	323.06	412.201	1323.842	556.479	534.699
FBtr0087296	1693.063	1017.94	1194.799	1952.481	635.521	926.301
FBtr0332380	4.146	0	1	6.104	1	1
FBtr0077024	1	0	1	1	1	0
FBtr0078507	0	0	0	0	0	0
FBtr0084821	1	0	0	0	0	0
FBtr0071309	0.017	0.019	0	0.003	0	0
FBtr0346164	3.023	1.981	0.004	6.131	2.063	2
FBtr0082010	2405	1064	1071	1898	632	788
FBtr0086091	217.938	60.502	83.372	48.455	59.131	35.387
FBtr0086092	3785.062	788.498	809.628	2557.545	722.869	706.613
FBtr0079762	17.743	0.394	6.574	7.869	1.578	2.828
FBtr0299772	0.911	0.371	0.456	0.482	0	0.508
FBtr0299771	0.911	0.371	0.456	0.482	0	0.508
FBtr0299768	0.183	0.146	0.454	0	0	0.143
FBtr0345263	0.91	0.371	0.456	0.482	0	0.508
FBtr0305057	14.368	0.371	1.37	6.365	2.991	0.367
FBtr0305058	25.147	0.37	1.408	7.774	0.586	0.366
FBtr0070184	0	0	0	1	0	0
FBtr0310497	28	6	7	15	2	2
FBtr0075590	8.475	6.048	0.985	19.635	6.043	8.847
FBtr0332094	7.525	1.952	6.015	6.365	1.957	1.153
FBtr0088695	896	309	355	875	301	307
FBtr0346507	57.018	19.039	31.868	82.367	23.777	18.823
FBtr0346508	81.165	18.23	31.181	74.438	21.016	18.097
FBtr0302176	59.529	21.6	34.74	48.581	17.41	16.61
FBtr0088450	3422.555	1227.806	1415.527	3796.445	1214.942	1322.515
FBtr0331955	25.008	6.477	6.629	14.911	10.542	6.703
FBtr0085033	0	0	0	1	0	0
FBtr0081690	0	0.507	0	3.978	0	0
FBtr0080434	1995.405	660.996	750.82	2511.672	792.24	766.338
FBtr0112501	72	20	20	205	33	58
FBtr0088394	107.453	36.58	20.095	72.15	20.632	29.34
FBtr0088393	606.562	242.901	278.385	751.672	207.999	263.569
FBtr0077210	46.611	10.538	15.109	29.952	11.522	10.327
FBtr0077204	34.393	7.177	7.963	17.523	7.722	8.131
FBtr0077208	122.864	51.33	51.331	137.921	41.129	48.128
FBtr0307526	62.813	16.399	20.05	78.022	19.871	16.467
FBtr0077205	35.811	8.886	10.09	24.428	9.861	9.584
FBtr0077209	68.433	16.867	19.962	76.2	22.254	15.98
FBtr0077206	43.296	9.373	9.935	19.244	10.606	9.819
FBtr0307527	96.466	17.871	22.324	132.124	22.095	17.95
FBtr0077207	108.877	7.58	26.523	54.727	11.717	13.683
FBtr0307528	250.597	178.518	179.066	255.075	110.099	138.438
FBtr0307524	58.966	10.575	12.104	25.855	11.394	11.912
FBtr0077203	52.308	38.075	36.162	45.322	37.771	30.03
FBtr0307529	45.585	10.935	13.404	52.325	12.618	11.844
FBtr0307525	50.982	20.877	31.977	86.282	17.34	14.706
FBtr0308086	36.856	8.536	13.399	28.247	6.001	6.312
FBtr0300799	222.949	58.704	75.835	694.69	38.657	105.512
FBtr0333671	28.571	10.167	8.938	52.548	16.035	21.98
FBtr0300797	31.897	21.999	17.154	41.357	18.974	13.515
FBtr0300798	22.778	15.433	11.974	23.449	10.291	10.92
FBtr0308087	36.537	6.256	13.137	17.176	4.387	4.722
FBtr0089119	89.815	7.582	4.565	25.236	11.97	3.354
FBtr0300796	24.944	16.842	14.286	26.6	10.822	11.406
FBtr0300800	1201.763	243.951	264.382	782.587	326.778	235.725
FBtr0089116	107.002	8.529	19.329	55.109	10.085	17.554
FBtr0113033	138	28	32	94	31	28
FBtr0332591	93.375	27.145	28.928	722.035	28.107	28.244
FBtr0074079	5449.664	1532.153	1721.018	4292.588	1317.275	1479.278
FBtr0332592	62.193	29.402	24.363	67.773	9.965	20.477
FBtr0086996	0	0	0	0	1	0
FBtr0336954	3	1	3	3	3	0
FBtr0346809	0	0	0	0	0	0
FBtr0308827	307.649	106.88	55.771	441.942	191.465	236.233
FBtr0084137	2927.676	964.861	1268.035	4441.501	1384.402	1629.31
FBtr0308826	216.675	79.259	98.194	391.557	180.133	110.456
FBtr0071541	2397	1166	1303	3342	1347	1480
FBtr0336859	10.628	3.303	3.966	18.475	9.714	3.965
FBtr0336860	1.239	0.852	0.517	2.643	0.348	0.517
FBtr0080707	1.24	0.852	0.517	1.145	0.938	0.517
FBtr0290334	7.491	0	0.254	3.239	0.003	0.254
FBtr0290335	5.886	0	0.253	3.369	0.003	0.253
FBtr0308597	6.892	0	0.247	3.367	0.003	0.247
FBtr0301944	7.562	0	0.246	3.506	0.003	0.246
FBtr0080480	1	0	0	0	0	0
FBtr0081576	134.434	50.262	52.318	128.434	27.322	27.276
FBtr0339734	1.566	1.738	1.682	1.566	1.678	1.724
FBtr0084804	0	0	0	0	0	0
FBtr0332163	0	0	0	0	0	0
FBtr0303731	0	0	0	0	0	0
FBtr0086044	7895.203	2208.48	2350.404	8377.584	2333.482	2269.308
FBtr0335270	303.788	81.949	57.003	196.483	77.996	63.692
FBtr0070437	2.471	1.046	0.435	3.844	4.91	1.499
FBtr0302447	0.419	0.982	0.434	3.154	0.92	6.189
FBtr0302449	15.177	5.873	7.696	12.638	1.027	1.673
FBtr0302448	3.086	1.099	0.435	2.571	1.143	1.639
FBtr0087862	401.301	156.121	169.099	379.035	130.584	151.251
FBtr0302455	5.982	4.769	4.717	14.903	4.176	4.458
FBtr0087864	161.518	53.901	73.004	204.074	28.159	53.136
FBtr0087863	6.199	2.208	2.181	6.988	2.081	2.154
FBtr0072962	11	2	3	6	4	3
FBtr0076847	5753.6	2663.784	3221	6994.523	2563	2769.211
FBtr0336754	20.705	3.957	3.962	15.569	2.297	8.112
FBtr0081966	7.295	3.043	3.038	13.431	4.703	4.888
FBtr0070293	7.213	5.425	3.575	6.023	3.233	9.596
FBtr0070294	270.787	156.575	173.425	302.977	151.767	115.404
FBtr0074896	1813.336	1180.387	1440.28	4186.231	1177.667	1569.19
FBtr0331800	3634.664	246.613	140.72	1609.769	294.312	175.81
FBtr0072564	852.848	386	450	960	358	409
FBtr0074785	285.48	125.708	143.956	192.328	75.813	131.805
FBtr0346015	3.126	2.517	2.044	5.672	0.187	0.195
FBtr0074474	1	0	1	0	0	0
FBtr0331811	190.961	250.462	270.822	384.983	189.24	246.739
FBtr0075141	712.361	121.538	163.178	482.017	127.76	113.261
FBtr0088926	632.095	210.464	255.654	507.512	166.533	176.509
FBtr0301134	502.665	278.522	273.238	703.859	215.889	376.233
FBtr0085069	2934.335	1055.478	1152.762	3181.141	1135.111	956.767
FBtr0078288	581.265	233.011	255.653	610.611	194.112	201.234
FBtr0304820	13.735	16.989	33.347	14.389	12.888	27.766
FBtr0301448	32.953	16.881	24.768	62.175	20.554	11.982
FBtr0301447	575.472	294.974	314.228	372.376	148.652	184.26
FBtr0301446	254.575	25.145	60.003	192.461	68.794	97.758
FBtr0345944	20.966	6.491	1.544	27.82	2.884	2.417
FBtr0345943	74.034	4.509	8.456	37.18	8.116	9.583
FBtr0301526	0.57	1.394	1.031	1.402	0.331	0.674
FBtr0089287	1.214	0.246	0.984	1.299	0.335	0.663
FBtr0337061	1.216	0.36	0.985	1.3	0.335	0.663
FBtr0075653	3.003	0	1	1	0.5	0.5
FBtr0075654	2.997	0	1	1	0.5	0.5
FBtr0329941	1162.312	151.447	138.744	758.869	107.608	104.148
FBtr0079301	819.134	343.881	450.752	1217.756	285.023	194.338
FBtr0329942	720.249	212.818	323.683	977.914	232.624	154.148
FBtr0079300	1287.354	1004.853	956.821	1614.461	1215.745	1146.366
FBtr0076933	0	0	0	1	0	0
FBtr0078830	207.988	84.195	100.816	168.906	94.854	74.952
FBtr0078828	890.135	561.361	831.336	1035.485	499.894	633.93
FBtr0078829	1289.382	392.443	311.848	1048.609	249.251	197.118
FBtr0343392	0	1	0	0	0	0
FBtr0081279	1279	477	540	1340	383	510
FBtr0309241	182.796	80.753	126.205	2911.139	185.853	75.208
FBtr0085444	658.991	1084.564	1367.047	116.746	814.075	1027.975
FBtr0085446	664.452	156.586	106.422	109.2	65.072	107.124
FBtr0085442	2561.426	537.391	714.505	3704.023	484.383	216.67
FBtr0085445	72.106	105.762	62.412	54.212	62.69	136.556
FBtr0085443	2483.259	421.599	488.66	206.413	677.73	838.128
FBtr0088549	230.497	90.771	84.735	2270.342	207.627	201.024
FBtr0306808	128.599	38.165	72.922	129.93	55.008	42.731
FBtr0088548	6693.133	1922.325	2119.407	6005.021	1976.537	1860.758
FBtr0088550	6176.226	2415.754	3025.488	11390.476	3631.979	4829.488
FBtr0339384	301.417	143.985	135.448	347.868	131.848	94.942
FBtr0072788	120.361	45.114	78.563	106.622	56.21	63.221
FBtr0332877	147.452	115.063	33.33	51.51	3.122	40.312
FBtr0332876	246.911	45.062	80.628	143.556	40.098	61.097
FBtr0330391	590.614	113.616	112.571	406.16	92.742	98.79
FBtr0345507	461.398	85.565	66.576	401.809	74.955	67.55
FBtr0343114	4.327	1.007	0.446	2.495	1.495	0.5
FBtr0081125	4.44	1.011	0.892	5.246	1.505	0.5
FBtr0343113	0.33	1	1.677	0.274	0	0
FBtr0088203	2	0	0	0	0	0
FBtr0301738	0	0	0	0	0	0
FBtr0340494	4.153	0.499	0.499	4.098	1.731	0.499
FBtr0071336	7.068	0.501	0.501	6.902	0.466	0.501
FBtr0077408	495.398	200.466	262.644	429.698	178	170
FBtr0082719	930	388	463	785	294	357
FBtr0073257	2	0	0	3.91	4	3
FBtr0086736	48.894	29.972	22.203	116.834	35.994	46.91
FBtr0086740	45788.336	4750.125	4653.847	30185.854	5339.66	5158.596
FBtr0086738	34630.28	23419.844	27943.95	61046.648	25308.178	28153.476
FBtr0336484	271.708	95.375	83.075	89.326	110.663	87.406
FBtr0100617	148.223	10.149	9.555	156.814	50.095	19.679
FBtr0078907	68.784	10.815	17.519	43.113	20.705	16.402
FBtr0336483	962.285	324.661	378.851	1035.747	200.537	249.514
FBtr0300890	280.963	122.384	115.307	329.269	98.777	105.791
FBtr0087788	18.393	8.616	8.693	33.583	30.223	23.172
FBtr0333952	1131.027	101.964	93.863	610.915	97.255	87.39
FBtr0333962	20.937	7.951	7.938	23.677	12.149	9.608
FBtr0333960	21.935	10.385	10.676	23.426	14.974	12.086
FBtr0333957	42.264	20.232	25.112	36.507	15.252	15.822
FBtr0333954	29.035	14.314	19.952	31.219	19.134	20.02
FBtr0333956	42.736	62.512	85.214	39.727	50.154	51.556
FBtr0333958	3635.124	1546.365	1697.952	4343.771	1382.952	1219.042
FBtr0333953	21.413	10.335	13.026	20.769	12.183	11.949
FBtr0333961	17.091	5.766	5.842	17.928	9.132	7.059
FBtr0333959	25.568	10.651	14.591	22.167	17.765	13.742
FBtr0333955	27.872	11.527	14.834	27.895	14.049	13.726
FBtr0088331	4	0	2	0.286	0	1.522
FBtr0088330	2	0	0	1.714	3	1.478
FBtr0299623	971.828	481.286	560.753	1179.816	469.107	418.851
FBtr0299624	3859.17	1076.325	1266.694	4002.709	1285.881	1249.794
FBtr0299622	96.224	44.411	34.147	166.296	41.702	36.054
FBtr0299625	22.117	41.725	67.511	11.196	12.154	28.727
FBtr0339261	161.266	66.68	48.241	71.839	41.052	35.015
FBtr0333266	62.579	19.317	22.186	47.674	29.403	22.13
FBtr0333267	6750.838	961.108	1084.668	4962.466	1063.551	807.535
FBtr0072589	7567.715	4049.712	4383.862	10792.072	4131.953	3555.619
FBtr0305556	2	0	1	1	0	1
FBtr0072219	11925.155	4975.665	5767.174	15722.121	4832.914	6169.239
FBtr0305990	136.406	57.536	38.623	87.069	81.302	110.874
FBtr0305989	155.315	51.781	25.203	161.797	60.781	33.886
FBtr0342704	4.515	1.45	2.428	4.579	2.764	1.9
FBtr0086258	19.485	1.55	9.664	6.421	3.268	2.1
FBtr0307759	26.193	14.409	24.672	205.393	16.141	33.864
FBtr0084065	214.965	77.146	113.544	229.078	99.097	109.787
FBtr0084067	208.908	118.02	99.798	157.907	67.746	58.908
FBtr0084070	623.635	155.024	216.081	507.15	145.119	147.484
FBtr0084077	119.055	40.136	50.333	75.096	27.398	56.609
FBtr0084072	103.826	45.503	41.994	95.085	16.377	49.688
FBtr0084073	632.749	259.259	353.589	647.423	190.331	272.551
FBtr0084066	254.231	48.076	47.837	121.722	81.98	55.527
FBtr0084078	306.691	128.393	127.004	287.876	95.142	147.692
FBtr0084079	1928.736	733.34	898.652	1833.773	642.277	701.805
FBtr0114360	116.841	104.299	123.615	121.878	106.057	44.89
FBtr0307760	8.193	15.028	11.027	75.55	6.202	5.799
FBtr0084081	250.54	190.671	214.535	431.468	154.404	178.951
FBtr0343765	55.248	21.487	33.11	79.62	39.593	42.375
FBtr0084064	72.428	89.512	71.996	187.494	52.212	57.464
FBtr0084085	11.28	17.789	40.322	9.142	28.116	20.135
FBtr0084083	15.397	64.787	13.363	219.502	49.904	23.32
FBtr0114361	224.44	114.393	125.285	302.036	98.853	83.179
FBtr0084071	14.317	7.781	7.678	54.497	11.055	8.918
FBtr0084084	17.943	49.516	55.758	35.587	36.559	35.266
FBtr0084069	102.055	87.19	100.763	295.391	90.592	85.028
FBtr0084080	27.249	17.425	12.256	6.773	14.551	3.008
FBtr0084074	62.785	42.215	52.905	20.853	49.678	44.372
FBtr0084075	511.333	355.215	374.764	838.275	318.242	299.058
FBtr0084062	494.333	195.883	269.92	496.414	145.487	188.819
FBtr0114359	41.03	19.993	19.971	15.192	7.292	26.403
FBtr0084068	201.209	68.102	63.71	261.737	64.617	82.091
FBtr0084063	226.42	115.158	86.719	318.373	109.244	90.754
FBtr0084082	398.875	164.998	251.116	679.953	182.972	191.635
FBtr0084060	56.355	6.453	13.778	19.3	10.895	11.156
FBtr0084061	101.878	59.842	72.52	172.949	58.557	91.384
FBtr0082978	1721.054	914.656	528.665	2132.524	552.811	722.631
FBtr0082979	2419.946	765.344	1261.335	1939.476	949.189	869.369
FBtr0304634	0	0	0	0	0	0
FBtr0304635	0	0	0	0	0	0
FBtr0343117	147.391	51.187	82.966	147.17	50.504	66.636
FBtr0089628	3603.609	1205.813	1439.034	3096.83	871.496	942.364
FBtr0334574	773.777	368.041	469.584	985.113	430.438	392.604
FBtr0334576	107.313	58.561	36.847	57.991	40.066	47.931
FBtr0334577	114.318	47.801	86.913	132.713	71.887	57.451
FBtr0334575	814.234	310.596	329.656	982.286	210.609	270.014
FBtr0078208	28	9	4	12	6	7
FBtr0307394	115.432	74.752	31.119	78.059	35.944	52.757
FBtr0100010	682.582	221.719	303.067	445.592	140.11	193.158
FBtr0290267	58.473	10.176	12.935	41.382	12.478	12.303
FBtr0081021	533.23	204.206	225.844	435.584	194.678	189.414
FBtr0081022	269.972	63.687	87.427	440.095	104.715	83.839
FBtr0340182	184.562	16.884	26.892	190.021	16.266	29.281
FBtr0330341	22.205	3.777	1.928	22.223	5.573	2.095
FBtr0334765	10.992	3.236	3.072	10.974	4.427	1.937
FBtr0079832	0	0	0	0	0	0
FBtr0080478	488	141	143	441	130	130
FBtr0076185	18.872	6.445	7.413	15.63	3.918	3.936
FBtr0345037	19.142	6.555	5.587	9.37	4.082	4.064
FBtr0076310	2	1	2	1	1	1.311
FBtr0331552	0	0	0	0	0	0.229
FBtr0076308	0	0	0	0	0	0.23
FBtr0076309	0	0	0	0	0	0.23
FBtr0070270	2222.689	1014.288	1077.583	2226.352	668.267	778.041
FBtr0333115	449.597	134.318	142.526	254.574	162.446	98.272
FBtr0085157	23.24	4.953	9.998	34.377	9.988	7.969
FBtr0334728	2.71	8.188	1.002	2.771	1.012	2.031
FBtr0333180	831.288	749.449	1118.446	1346.942	911.906	736.161
FBtr0333179	136.55	21.576	32.25	126.022	24.628	27.509
FBtr0100538	2000.028	342.481	350.815	2169.285	386.17	249.418
FBtr0333181	544.522	177.638	184.447	626.755	149.9	309.665
FBtr0333182	55.516	17.199	9.013	35.675	36.406	27.993
FBtr0077342	190.248	36.656	37.993	144.705	34.99	34.254
FBtr0303582	0	0	0	0	0	0
FBtr0100508	56.127	27.682	28.333	12.807	9.259	5.411
FBtr0073321	42.141	49.256	34.915	20.415	6.807	7.544
FBtr0343995	216.706	41.664	39.924	68.729	15.43	17.15
FBtr0304989	266.906	55.407	55.221	80.133	20.049	21.771
FBtr0302594	23.727	60.452	77.194	16.719	7.872	8.6
FBtr0100507	33.032	61.111	45.019	18.432	8.477	8.044
FBtr0304990	761.513	107.626	126.983	128.04	30.159	13.998
FBtr0100504	63.849	36.082	54.812	15.367	9.865	7.73
FBtr0100505	38.997	33.711	15.591	21.279	5.082	6.752
FBtr0306974	1207.805	431.976	500.472	910.947	348.126	395.703
FBtr0346589	25.281	15.639	25.226	25.182	15.444	15.629
